BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,32800,189564,296728,DebtCon,Other,27,0,0,155.5368967,0,23,38.05331686
0,20400,44746,63433,DebtCon,Office,5,0,0,176.3284966,2,26,36.67687831
0,22400,95539,124566,HomeImp,Mgr,9,0,0,140.6955024,1,24,31.86981041
1,21000,113954,136249,DebtCon,Office,2,0,0,97.54425218,13,14,33.62088343
0,10500,13694,87580,DebtCon,Other,8,0,0,258.5549278,0,14,20.26019805
0,21600,70832,96503,HomeImp,Office,13,0,0,136.3971417,0,14,37.58053042
0,9900,47865,88105,HomeImp,Other,18,0,0,203.0239914,0,17,34.55330539
0,8700,78817,115527,DebtCon,Office,1,0,0,221.5515413,1,37,16.37841295
0,23600,57327,105411,DebtCon,ProfExe,14,0,3,276.1823627,0,35,29.2830325
0,22000,48041,88433,DebtCon,Other,12,0,0,96.33643462,0,10,5.226673619
0,12800,71531,87256,HomeImp,Office,26,0,0,167.1637357,1,14,40.37613759
0,14900,82930,103352,HomeImp,ProfExe,6,0,0,105.675978,0,27,27.47381473
0,27100,44095,77587,DebtCon,Mgr,14,1,0,92.14002902,6,15,33.5355472
0,11600,89205,128462,DebtCon,Office,10,0,0,128.1235975,0,21,37.52332471
0,16500,44110,65748,DebtCon,Other,7,0,0,99.19355258,3,14,41.41563125
0,11100,148235,182053,HomeImp,Office,4,0,0,198.8097171,0,55,33.53872615
0,11300,114392,214523,HomeImp,ProfExe,2,0,0,132.0976599,1,15,26.25183034
1,12800,40932,72172,DebtCon,Other,20,0,0,162.0440104,0,16,37.51836575
0,10200,59907,71580,DebtCon,ProfExe,14,0,0,237.9481372,2,32,36.40094666
0,12500,53354,79893,HomeImp,Office,10,2,0,249.4359543,1,29,35.02088579
0,27000,13718,35684,DebtCon,Other,16,2,0,122.2944468,1,18,24.35575958
1,24800,76220,102087,HomeImp,Mgr,6,0,1,126.6410195,0,32,48.56957404
0,4200,56544,59218,HomeImp,Office,19,0,0,211.0025991,1,20,19.02770442
0,19500,98718,122659,HomeImp,Mgr,0,0,1,324.2570838,0,20,42.54602091
0,50400,53992,63772,DebtCon,Office,12,0,1,98.82239648,2,25,40.42570434
0,26500,240782,267675,HomeImp,Self,6,0,0,229.3070258,1,50,37.740919
0,23600,30758,57280,DebtCon,Other,13,0,0,104.3956905,2,24,31.12039862
0,43000,18388,64896,DebtCon,Other,20,0,0,207.0664632,0,31,40.77787713
0,13600,101377,131079,HomeImp,ProfExe,10,0,0,174.3477876,2,32,27.96913798
0,19700,49793,113200,DebtCon,ProfExe,16,0,0,251.1041979,0,19,25.03374575
0,25400,158111,209649,HomeImp,Other,10,0,0,254.3361895,1,34,43.13677016
1,12300,24552,48278,DebtCon,Other,0,0,0,171.0751046,0,16,29.29955094
0,30000,109583,153132,DebtCon,ProfExe,10,0,0,162.3840072,1,16,33.76030524
0,12200,136866,162906,HomeImp,ProfExe,4,0,0,427.9235915,0,43,30.1821229
0,8200,48515,59240,DebtCon,Other,17,0,4,214.1445097,0,36,27.45914423
0,21000,90425,97741,DebtCon,ProfExe,1,0,0,123.9728061,0,20,33.56414529
0,27400,195497,246354,DebtCon,Other,8,0,0,89.26442741,1,25,39.66482299
0,51800,174945,251643,DebtCon,ProfExe,5,0,0,257.8079289,1,33,40.17406476
0,87500,55938,86794,DebtCon,Other,15,0,0,223.88104,0,16,36.75365267
0,21000,67657,100606,HomeImp,Other,5,0,0,225.2852704,1,12,31.04430422
0,26500,84769,127773,DebtCon,Other,2,0,0,190.8604772,2,25,42.03163913
0,12200,82904,125057,DebtCon,Office,8,0,0,131.6590526,1,21,37.27313999
1,8900,64343,84013,DebtCon,Other,4,0,0,39.22171925,0,12,35.78843746
0,10800,80203,98731,DebtCon,Other,4,0,0,113.4251457,2,31,41.47407381
0,31100,136521,188264,DebtCon,ProfExe,1,1,0,227.6518778,2,19,38.51864488
0,18700,11886,63762,DebtCon,Sales,0,0,0,315.2604995,0,5,39.67583359
1,9900,59206,75690,HomeImp,Office,6,0,2,288.3950585,1,19,30.77602786
1,16500,43223,46925,DebtCon,Other,10,0,0,178.0023834,4,20,40.20633377
0,13300,79512,92224,DebtCon,Other,9,0,0,159.2070876,4,22,38.94860467
0,8900,58503,74706,HomeImp,Other,6,0,0,243.9359963,1,16,36.79323717
0,10600,72022,82238,DebtCon,Office,5,1,2,181.7689404,3,30,39.59414827
0,15900,79660,96393,DebtCon,Other,4,2,0,84.205779,1,21,22.1131931
0,31800,226152,283022,DebtCon,ProfExe,4,0,1,209.2973763,0,29,15.73414368
0,6800,71666,99913,HomeImp,Other,0,0,1,196.4649989,0,31,35.76160473
0,23500,86144,138953,DebtCon,Other,13,0,0,110.0541983,3,15,41.8416909
0,88900,57264,90185,DebtCon,Other,16,0,0,221.8087175,0,16,36.11234652
0,5500,70481,82446,HomeImp,Other,8,0,1,116.5919769,0,24,37.61268272
0,17900,46342,68029,DebtCon,Mgr,26,1,0,279.0070805,1,17,36.07297543
0,42200,21427,61457,DebtCon,Other,19,0,0,183.4818117,1,30,39.86473881
0,9200,92395,114494,HomeImp,Office,24,0,0,130.3767882,1,11,39.11215036
0,65100,67389,142740,HomeImp,Office,9,0,1,116.9061041,0,11,43.36871813
0,16400,65898,85424,HomeImp,ProfExe,10,0,1,173.5332104,0,14,26.93199486
0,10000,64375,72418,DebtCon,ProfExe,14,0,0,207.6173064,3,31,38.86794908
0,11200,62752,73003,DebtCon,ProfExe,13,0,0,226.5659049,3,31,38.33979805
0,9100,80719,86782,HomeImp,Other,23,0,0,333.0115897,1,47,30.39545792
0,19100,51994,66467,DebtCon,Other,7,0,0,100.1818877,3,15,41.15508261
0,14400,100487,118911,DebtCon,Other,11,0,0,179.341027,0,27,35.85286371
1,15500,57993,82248,DebtCon,Other,10,0,0,173.0729685,0,16,32.14246898
0,20500,37437,65004,DebtCon,Other,1,0,0,120.4267161,0,17,22.52545512
0,26700,81968,114647,DebtCon,ProfExe,10,0,1,126.7073197,0,19,27.05672697
0,16500,77049,98658,DebtCon,Other,5,3,0,77.99281611,0,21,23.1200738
0,12100,83557,98881,HomeImp,ProfExe,6,0,0,102.2257045,1,26,25.78278709
0,10700,126751,184554,DebtCon,Other,8,0,0,225.8703521,0,19,34.13705457
0,23300,61496,102823,HomeImp,ProfExe,18,0,0,649.7471044,1,24,20.87256027
0,14300,19111,49794,HomeImp,Office,23,0,0,262.3067403,0,19,30.93367839
0,9900,73804,97413,DebtCon,ProfExe,5,0,0,107.3330245,0,25,33.5248796
0,9600,70589,99384,HomeImp,Other,0,0,1,176.4674623,0,31,34.23478957
0,15100,73505,109656,DebtCon,Other,5,0,0,81.96415129,2,13,36.46121054
0,11200,65508,103523,DebtCon,Office,12,0,0,154.4273677,0,12,37.5754361
0,12100,74594,90555,DebtCon,Mgr,4,0,0,123.7766246,2,27,41.63484731
0,11800,79131,102263,HomeImp,ProfExe,5,0,0,105.2538926,0,34,36.07097887
0,15600,68056,103179,HomeImp,ProfExe,7,0,0,263.3894092,1,12,37.1830778
0,14900,45797,71942,DebtCon,Other,11,0,0,233.6787307,0,17,33.55026521
1,25600,50910,87358,DebtCon,Other,19,2,0,104.4064722,0,27,42.67745065
0,25700,83733,116386,DebtCon,Office,8,0,1,397.8706892,0,44,41.86989334
0,25900,201877,239546,HomeImp,Other,6,0,0,134.8532427,0,42,40.39811433
0,50400,53024,65024,DebtCon,Office,12,0,0,103.1857617,1,25,40.86786973
0,12400,83018,96637,DebtCon,Other,2,0,0,95.90213133,2,32,41.24477919
0,5600,76407,77485,HomeImp,Other,9,0,0,91.68377063,0,24,37.77335098
0,11600,64143,78851,DebtCon,Office,6,0,3,201.369922,3,29,35.79580494
0,21400,64378,99343,HomeImp,ProfExe,18,0,0,627.7023895,1,23,20.68871482
0,32300,235343,45270,DebtCon,Mgr,3,0,1,210.9224034,3,49,41.26480551
0,11300,77846,101984,HomeImp,ProfExe,5,0,0,112.3848455,1,27,28.29873364
0,12900,50636,57838,DebtCon,Other,0,1,0,187.8253233,1,13,28.81347094
0,11100,43167,60209,DebtCon,Other,3,0,1,80.36819698,0,20,37.49079882
0,18600,43438,69441,DebtCon,Office,1,0,0,229.2744494,0,11,35.80007142
0,24100,80005,102098,DebtCon,Other,18,1,0,196.2531041,1,12,39.7589325
0,10600,83217,101359,DebtCon,Mgr,1,0,0,54.74662201,2,24,40.76038718
0,7800,38506,50309,DebtCon,Other,11,0,0,231.0011955,0,32,35.90611585
0,21500,96993,143240,DebtCon,ProfExe,20,0,0,173.3416649,0,25,39.85872689
0,20800,97360,123854,HomeImp,Mgr,0,0,0,310.2318196,1,20,43.21741696
0,14200,73533,88924,DebtCon,Mgr,21,0,0,232.353323,10,23,36.47070702
0,12500,55228,66569,DebtCon,Mgr,3,0,0,198.8151672,1,17,27.99687276
0,21200,23088,56535,DebtCon,Other,27,0,1,216.1560174,0,24,27.39523388
0,22200,93947,116176,DebtCon,Self,2,0,0,205.0294085,2,26,34.93940311
0,24200,104005,158224,DebtCon,Mgr,14,0,0,175.6220829,0,25,33.99242445
0,22000,61042,96622,HomeImp,ProfExe,17,0,0,638.2753611,1,23,21.45734981
0,17500,61524,87188,HomeImp,ProfExe,3,0,0,115.8086608,1,13,25.40157
0,18300,12169,93564,HomeImp,Other,13,0,1,274.4813985,0,23,30.26921818
0,30800,15428,45495,DebtCon,Other,28,0,0,200.5091243,0,15,42.38798551
0,31200,124295,176185,DebtCon,Mgr,12,0,0,171.2144163,1,27,43.17681901
0,12500,77937,89710,DebtCon,Mgr,19,0,0,223.5874152,10,24,35.95199865
0,28400,206126,238745,HomeImp,Other,9,0,0,119.0697634,1,42,41.67018774
0,9600,53196,63942,DebtCon,Other,16,0,4,227.563684,0,36,24.01676994
0,15800,9407,60165,DebtCon,Sales,1,0,0,310.6584211,0,5,40.0513062
0,13200,155478,183646,HomeImp,Office,5,0,0,196.2413709,1,55,35.60287536
0,11700,78157,103016,DebtCon,Mgr,1,0,0,69.80569767,2,24,38.44838712
0,42300,367089,469771,HomeImp,ProfExe,3,0,0,310.0515235,4,14,42.60364087
0,12900,55673,64582,DebtCon,Other,4,0,0,163.4166317,0,14,26.98743734
0,17900,110332,130756,DebtCon,Other,2,0,1,288.6555842,1,47,41.9463752
0,18700,69954,104510,DebtCon,Office,10,0,0,211.2433112,2,13,33.54985877
1,7900,55383,70020,DebtCon,Other,12,2,0,80.7789415,10,8,44.85897732
0,27900,69589,115061,DebtCon,Other,5,0,0,97.8638453,1,32,41.47397173
0,9800,63891,72980,DebtCon,ProfExe,7,0,0,32.41493353,2,24,39.37186986
0,12300,48866,73023,HomeImp,Office,11,3,1,251.629062,1,29,32.87687074
0,15600,105959,121747,DebtCon,Other,0,0,0,120.5331314,2,21,39.29481281
0,8800,55990,89673,HomeImp,Other,18,0,0,184.6259659,0,29,27.70164974
0,16900,30856,56961,HomeImp,Other,11,0,0,116.8177074,1,10,20.34458217
0,39700,146341,208296,HomeImp,ProfExe,5,0,0,139.4367339,0,31,35.4591605
0,9200,19756,26140,DebtCon,Other,0,1,0,0.486711451,9,7,27.07525664
1,7900,67222,75189,HomeImp,Other,4,0,0,95.67687269,0,23,36.97971203
0,13700,70018,89803,HomeImp,Office,24,0,0,154.7521209,1,13,39.38990883
0,24600,83099,113245,DebtCon,ProfExe,9,0,1,122.7492164,0,19,28.12573109
0,18200,93702,158647,HomeImp,ProfExe,4,0,1,96.17779327,0,16,34.70993598
1,14700,51829,69136,DebtCon,Other,14,0,0,169.9853078,0,18,35.63539385
1,15100,45351,65481,DebtCon,Other,4,0,0,91.71529252,9,18,39.07015305
0,16200,43794,69458,HomeImp,Office,2,0,0,140.5029163,0,18,31.10952867
0,13000,16913,48587,HomeImp,Office,23,0,0,264.9921562,0,20,30.62263556
0,18600,39783,59196,DebtCon,Other,17,0,0,279.8100665,0,21,29.77480683
0,28200,90485,123674,DebtCon,Other,1,0,1,189.7347419,2,25,41.67698554
0,25000,60504,93907,DebtCon,Office,1,0,0,99.99371532,0,23,33.49035424
1,15400,180017,206148,DebtCon,Mgr,2,0,2,196.0336579,1,49,36.41734258
0,16400,73466,89453,DebtCon,Other,4,0,0,198.8274238,3,19,41.52349741
1,17100,32134,69131,DebtCon,Other,3,0,0,209.1988005,0,6,38.632967
0,18600,72860,90347,DebtCon,Other,0,1,1,104.0404669,2,26,36.02592528
0,12800,76783,95007,DebtCon,Mgr,6,0,0,140.9720223,2,26,42.15361693
1,45100,67552,128659,HomeImp,Other,10,0,0,83.32311342,0,13,43.87407943
0,20100,137009,286955,HomeImp,Mgr,3,0,0,196.9841162,0,14,30.08535009
0,29200,50105,83815,DebtCon,Other,21,0,0,188.2010286,0,26,35.59575067
0,17900,72501,94488,DebtCon,Office,1,0,0,162.3895619,3,19,29.96118901
0,12700,9038,65969,HomeImp,Other,7,1,1,346.5801028,0,22,13.34721268
0,19700,105135,147353,DebtCon,Office,11,0,2,225.6961276,0,24,43.00965053
0,51700,183615,257077,DebtCon,ProfExe,4,0,0,213.7558502,2,32,38.95331304
0,16500,48674,73720,DebtCon,ProfExe,17,0,0,186.4730715,0,23,38.37360781
0,13800,18714,47905,HomeImp,Office,25,0,0,259.1030228,0,19,29.47966234
0,27200,101680,134864,DebtCon,Office,10,0,1,150.596198,0,29,40.88049467
0,8500,64665,72376,HomeImp,Other,4,0,0,70.93488077,3,20,40.30904123
0,26600,140561,208775,HomeImp,ProfExe,5,0,0,197.5241024,1,27,36.87838912
0,13500,82036,104261,HomeImp,ProfExe,4,0,1,98.41775325,0,33,39.2941028
0,27800,96332,123598,DebtCon,ProfExe,1,0,0,190.3137746,2,38,33.85589547
1,18600,23850,61808,HomeImp,Other,12,0,0,46.94616405,0,8,40.8529275
0,13000,26863,44218,HomeImp,Other,10,0,0,92.99959341,2,11,29.11293615
0,26400,196412,250164,DebtCon,Other,9,0,0,97.27834927,1,26,42.334246
0,22100,92724,126348,HomeImp,Mgr,11,0,0,122.2657812,1,24,30.84350527
0,20700,107766,146937,DebtCon,Office,12,0,2,223.1378975,0,24,42.54727476
0,25900,59575,85837,DebtCon,Other,22,0,1,189.7553505,0,19,24.87461511
0,11100,35782,45550,HomeImp,Other,8,0,0,109.2843458,0,3,36.15980592
1,15600,74156,101136,DebtCon,Mgr,11,0,3,107.3884676,0,24,27.69600093
0,20100,54257,68830,DebtCon,ProfExe,10,0,0,201.0564204,0,41,37.18018131
0,10700,55341,78062,HomeImp,Other,3,0,1,192.5968545,0,12,28.82864931
0,15600,27599,47615,HomeImp,Other,10,0,0,90.3276282,1,12,29.67474957
0,27800,19600,50594,DebtCon,Other,24,0,0,137.2340443,1,10,24.52237464
1,16300,79087,102921,DebtCon,Sales,23,0,0,256.2530843,0,45,36.98708569
0,14400,78965,90729,DebtCon,Mgr,4,0,0,132.6602719,2,26,39.68695911
0,10200,80969,100937,DebtCon,Other,9,0,0,168.7498211,4,21,39.69842981
0,11800,118053,125325,DebtCon,Self,5,0,0,181.1720651,0,18,33.20039732
0,10600,58701,67967,DebtCon,Mgr,10,0,0,116.5322893,1,19,31.54021826
0,15100,49533,63607,DebtCon,Other,2,0,0,180.5232928,0,14,36.37718295
0,32300,14163,60626,DebtCon,Other,0,0,0,109.031088,1,6,36.50108651
0,17000,125257,161009,DebtCon,Office,3,0,0,129.7577996,1,21,27.6372066
0,14100,51723,77207,DebtCon,ProfExe,21,0,0,199.533048,0,15,25.09214722
0,16700,29404,45209,DebtCon,ProfExe,20,0,1,195.5523296,2,16,31.05808436
0,23500,37858,60890,DebtCon,Other,2,0,0,110.0572738,0,17,19.26843955
0,36400,204419,268745,DebtCon,ProfExe,4,0,0,267.920922,0,31,32.74759312
0,21100,16110,54436,DebtCon,Other,24,0,2,207.2079516,1,25,28.09337559
0,45200,89427,157731,DebtCon,Other,17,0,0,209.7670286,8,18,39.16706289
0,12600,85335,97094,DebtCon,Other,2,0,0,116.086609,1,32,40.84524619
0,11900,41009,68211,DebtCon,Office,23,0,0,234.9296174,0,28,28.3910393
0,9400,92340,125451,DebtCon,Office,7,0,0,129.1137248,1,22,36.3499746
1,7500,12115,35910,HomeImp,Office,13,3,6,234.9007508,0,24,24.66227667
0,8900,75441,116950,HomeImp,Office,26,0,0,322.7311957,2,37,33.78852367
0,27300,55973,93503,DebtCon,Other,22,0,1,167.7417315,0,19,26.21017597
0,22300,93305,143672,DebtCon,ProfExe,21,0,0,176.4166175,0,25,40.47109214
0,18500,102472,115719,DebtCon,ProfExe,0,0,0,120.0902646,0,30,34.24344096
0,10900,49406,83074,HomeImp,Other,1,0,1,191.8151231,0,13,30.12455569
0,71200,196601,289430,DebtCon,Self,12,0,0,226.9143072,2,25,29.22035107
0,28200,44363,72966,DebtCon,Mgr,16,1,0,82.27059459,6,16,34.98052537
0,9900,82697,100689,DebtCon,ProfExe,3,0,0,133.3657906,0,26,33.59171631
0,27400,100951,149305,DebtCon,Mgr,21,0,0,194.5330279,0,13,41.64417205
0,33600,233630,284049,DebtCon,ProfExe,4,0,0,218.9936962,0,30,14.07235376
0,17600,48487,65665,DebtCon,Other,6,0,0,100.1740038,2,15,43.76968491
0,15900,102564,120724,DebtCon,ProfExe,0,0,0,125.8340702,0,30,37.99377578
0,17100,74922,91187,DebtCon,Mgr,0,0,0,80.58265559,0,16,26.76776884
0,8700,60237,69891,DebtCon,Other,3,0,0,321.2748292,0,9,32.28031362
1,9500,36114,45654,DebtCon,Office,0,0,0,83.33329177,0,9,25.34347845
0,19300,98769,121140,HomeImp,Mgr,0,0,1,313.9245154,0,20,43.08554305
0,9400,81546,119128,HomeImp,Office,30,0,0,328.1781237,2,38,34.15031938
0,4900,58688,63348,DebtCon,ProfExe,9,0,3,179.1625747,2,31,22.54439284
0,12900,45215,66162,DebtCon,Other,4,0,0,170.7645169,0,14,39.24801492
0,16800,46312,67166,HomeImp,Other,27,0,0,241.5083839,0,14,26.22071743
0,16600,74784,100221,DebtCon,Mgr,1,0,0,90.05044751,0,17,25.7083938
0,17400,44479,78121,DebtCon,Mgr,1,0,0,117.3235888,0,9,27.13398944
0,8400,62989,76718,HomeImp,Mgr,3,0,2,131.4713826,0,22,29.20040034
0,9100,78210,86558,DebtCon,Mgr,8,0,0,92.11150428,0,23,28.1670747
0,12200,206613,232176,HomeImp,ProfExe,10,0,1,237.3157697,0,22,30.68943921
0,26500,77198,131090,DebtCon,Office,0,0,0,312.9088037,0,24,37.83016379
0,28900,135770,188368,DebtCon,ProfExe,0,1,0,229.7532224,2,19,40.63187139
0,21600,105654,155460,DebtCon,Mgr,16,0,0,193.0488032,0,25,33.60060846
0,34700,81688,131993,DebtCon,Mgr,27,0,0,327.4923598,0,19,41.21264082
0,17800,107736,113100,DebtCon,Other,1,0,0,135.1232249,2,20,38.93711224
0,16900,61847,91671,DebtCon,ProfExe,9,0,0,202.0534356,0,20,21.34825451
0,20300,13838,30813,DebtCon,Other,0,0,0,39.64588729,1,3,29.98518301
0,33700,26395,48905,DebtCon,Mgr,6,0,0,48.71005321,0,7,36.42433271
0,15100,101378,143229,HomeImp,ProfExe,12,0,0,129.5373152,4,21,36.77621277
0,28200,44321,63050,DebtCon,Office,19,0,0,182.2473057,2,22,32.47716703
0,24300,236390,262210,HomeImp,Self,6,0,0,243.0779001,2,50,36.90666497
0,13400,78465,97506,DebtCon,Other,5,3,0,71.44366499,1,21,24.47029999
0,21300,74081,102810,DebtCon,Office,9,0,0,200.9111493,1,12,31.15558593
0,12200,199232,229929,HomeImp,ProfExe,11,0,0,223.4381168,0,21,31.3702723
0,25100,108235,201918,DebtCon,Other,24,0,0,199.4864637,0,19,23.65233981
1,33100,111917,156552,DebtCon,Mgr,12,0,0,107.2948996,2,37,41.44154866
0,17600,62996,86817,HomeImp,ProfExe,12,0,1,152.7826478,0,14,29.20365458
0,16700,62933,95498,DebtCon,Office,0,0,1,161.6609943,0,25,24.26256802
0,18000,65836,100292,HomeImp,ProfExe,22,0,0,237.1016319,0,24,36.33819671
0,15900,46731,71521,DebtCon,ProfExe,18,0,0,192.1442355,0,22,40.36176991
0,19000,107199,132723,DebtCon,ProfExe,7,0,0,91.37193168,0,13,31.44261162
1,23200,14511,81579,DebtCon,Other,7,0,3,272.938299,0,23,47.12058049
0,10500,63130,71387,DebtCon,Other,3,0,2,305.556928,0,10,32.1779167
0,22000,15774,60115,DebtCon,Other,27,0,1,213.4142381,0,24,25.57680965
0,23600,87875,139025,DebtCon,Other,10,0,0,112.9125146,2,15,38.50589728
0,12300,68024,78800,DebtCon,Sales,7,0,0,125.5040514,0,35,29.29334435
0,14600,51613,77912,DebtCon,Office,0,0,0,182.8825754,0,25,32.22445241
0,25600,140649,212089,HomeImp,ProfExe,4,0,0,187.8714209,0,29,40.03321863
0,26000,150773,179077,DebtCon,Other,1,0,0,186.914467,0,35,38.70777971
0,18700,45365,71853,DebtCon,Other,7,0,0,98.45648444,3,15,41.38874759
0,29500,232801,289260,DebtCon,ProfExe,13,0,0,264.4315076,2,25,26.98136309
0,22200,137889,182973,HomeImp,Mgr,6,0,0,317.3561249,0,17,44.96871369
0,20300,71387,107363,HomeImp,Other,4,0,0,219.8747302,0,13,29.5672214
0,16300,71510,89756,DebtCon,Other,2,0,0,193.1358902,0,30,31.41358583
0,21800,133812,166893,DebtCon,ProfExe,6,0,0,169.7671445,0,37,20.05952718
0,12800,99160,114619,HomeImp,Office,2,0,0,142.2125619,0,22,35.94987705
0,17600,79122,96116,DebtCon,Other,1,0,0,152.4437144,1,18,35.5896626
0,26800,96895,144482,DebtCon,Mgr,23,0,0,201.9678752,0,13,40.16216065
0,14700,89448,115380,DebtCon,Office,11,0,0,222.8150889,0,12,40.52479687
0,5400,65814,85848,HomeImp,Other,4,0,0,122.9402886,0,15,44.09232568
0,23500,68049,93394,DebtCon,Mgr,6,0,0,191.1124423,2,18,32.13282224
0,21700,59947,94103,DebtCon,Office,0,0,0,154.5525474,1,21,34.7717086
0,88500,50240,94687,DebtCon,Other,16,0,0,214.4262056,0,16,34.75115835
0,10700,73996,92766,DebtCon,Office,15,0,1,102.1474286,0,9,25.3840627
1,11200,56877,65125,HomeImp,Other,6,2,0,12.17692857,0,1,33.24121888
0,10700,59588,69166,HomeImp,Other,6,0,0,133.9065052,0,17,36.18085758
0,10800,13365,66979,HomeImp,Other,9,2,1,346.9796514,1,22,16.48162968
0,35800,207312,271738,DebtCon,ProfExe,4,0,0,228.8020074,0,32,32.68199935
0,15500,46846,70082,DebtCon,ProfExe,7,0,0,152.1680601,2,12,30.13149723
0,31800,125864,175163,DebtCon,Mgr,12,0,0,174.209344,2,28,40.5848115
0,6900,97662,110046,HomeImp,Office,24,0,0,111.1233973,0,11,37.25315085
0,13700,86161,106737,HomeImp,Other,22,0,0,135.3327036,4,23,29.40952403
0,33000,104422,152298,DebtCon,Other,15,0,0,227.6777656,0,40,42.28170239
0,12000,57371,69076,DebtCon,Mgr,10,1,0,83.25197204,1,19,29.63210826
0,15200,64028,95482,DebtCon,Office,2,0,0,174.1643955,0,24,24.86160353
0,19800,73557,95770,DebtCon,Mgr,0,0,0,70.02915918,0,17,25.59661737
0,24500,33537,57048,DebtCon,Other,14,0,0,99.37613252,1,24,28.49500481
1,4000,26572,31960,HomeImp,Office,11,0,0,117.7951039,0,8,41.28649195
0,16200,49552,82523,DebtCon,Mgr,4,0,0,131.7057154,1,8,28.17203289
0,24500,123319,159934,DebtCon,Mgr,2,0,0,300.6251895,0,25,37.7861752
0,27600,121592,153432,DebtCon,Mgr,2,0,0,297.0016085,0,24,40.01531648
0,16900,47129,62342,DebtCon,Other,15,0,0,290.1489212,0,21,30.3185968
0,11700,15163,74500,DebtCon,ProfExe,19,0,2,378.8258185,1,11,20.09078333
0,12000,41182,59947,HomeImp,Other,23,0,0,118.1799392,0,22,37.13106416
0,20400,38267,68684,DebtCon,Office,12,0,1,121.4533629,0,22,42.20643322
0,28000,96015,127551,DebtCon,ProfExe,0,1,0,196.5234881,3,37,34.87164311
0,13900,80836,93912,DebtCon,Other,5,2,0,69.26840914,0,20,23.91634661
0,22700,36253,88461,HomeImp,Other,24,0,0,255.0887578,0,7,26.86761738
1,53600,235895,299772,HomeImp,Mgr,5,0,0,112.7482819,7,22,44.94592915
0,26800,124199,166404,DebtCon,Mgr,1,0,0,243.9420995,2,23,34.50965688
0,10800,78898,86567,DebtCon,ProfExe,9,0,0,179.8308288,0,12,40.29195198
0,11500,43945,63337,DebtCon,Mgr,2,0,1,193.7424854,0,21,27.62349396
1,9000,31896,46195,HomeImp,Other,25,0,2,122.3891552,3,16,36.68165215
0,16500,42317,66966,HomeImp,ProfExe,3,0,0,206.2383892,3,17,35.00637947
0,17500,87294,114031,DebtCon,Other,15,0,0,147.0985835,2,8,34.46794
0,15900,16744,52234,DebtCon,ProfExe,3,0,0,288.4159495,0,16,17.45222743
0,10400,64336,77564,DebtCon,Office,4,2,3,188.7800761,2,30,39.69998046
0,21700,93025,140438,HomeImp,ProfExe,5,0,0,166.1776578,0,32,32.77507936
0,21300,68544,89908,DebtCon,Other,3,0,0,101.7740201,2,30,32.82545058
0,28900,91683,127833,DebtCon,ProfExe,0,1,0,187.2424028,3,37,33.16875685
0,17700,60260,90196,HomeImp,ProfExe,11,0,1,177.8548455,0,14,29.60717111
0,27200,58383,92484,DebtCon,Other,22,1,2,170.0723235,1,20,23.80982026
0,48000,41392,106075,HomeImp,Self,8,0,0,203.0888209,2,35,38.63382732
1,8600,44992,66403,DebtCon,Other,8,0,0,172.551555,1,27,43.87561082
0,20700,32817,101720,HomeImp,Other,5,0,0,132.9409379,0,15,31.60621741
0,22000,36738,100040,HomeImp,Other,6,0,0,138.9424576,0,14,30.78315421
0,19400,39334,103578,HomeImp,Other,6,0,0,127.5305161,0,15,31.36762718
0,18400,61049,96397,DebtCon,Office,2,0,0,80.15575717,0,23,35.42557919
0,7400,51974,59323,HomeImp,Other,4,0,0,83.34671188,0,18,23.39763463
0,15600,102881,117868,DebtCon,Other,11,0,0,287.4411309,2,19,31.75987679
0,12900,83886,100782,HomeImp,ProfExe,5,0,0,115.076186,1,27,27.97970643
0,33700,83471,133221,DebtCon,Mgr,29,0,0,334.5812066,0,19,39.09556626
0,8200,117314,132770,DebtCon,Self,4,0,1,176.3345415,0,19,34.55205243
0,26000,75034,100852,DebtCon,Office,10,0,0,152.3539807,0,20,36.3563094
0,6400,62746,75016,DebtCon,ProfExe,12,0,0,133.1015478,0,20,40.18812313
0,9900,47367,114837,DebtCon,ProfExe,4,0,0,210.4355336,0,10,25.04210854
0,22600,239115,264462,HomeImp,Self,5,0,0,244.1797304,2,50,36.70087055
0,14600,15411,50493,HomeImp,Office,24,0,0,259.7468906,0,19,30.56871339
0,10200,79257,105912,HomeImp,ProfExe,3,0,0,95.35537249,0,33,39.3913652
0,18100,89454,119019,DebtCon,Other,13,0,0,127.2461963,1,8,37.52527269
0,15700,48093,65686,DebtCon,ProfExe,3,0,0,149.9063788,1,12,30.48636123
0,18300,68517,97151,HomeImp,ProfExe,7,0,0,77.52181884,0,15,32.00405609
0,18400,94280,122172,DebtCon,Office,23,0,0,280.0488336,2,16,33.36352866
0,8300,54039,89301,HomeImp,Other,18,0,0,173.1913224,0,28,26.26681575
0,11400,52068,80643,HomeImp,Other,2,0,2,199.0877211,0,13,29.46213408
0,11600,50433,107092,DebtCon,ProfExe,5,0,1,225.1816913,0,9,24.95259473
0,42100,21137,65676,DebtCon,Other,21,0,0,194.3463245,1,31,43.20591058
0,14600,82837,95796,DebtCon,Other,0,0,0,148.3552211,0,23,42.03308487
0,10300,46609,63812,DebtCon,Other,1,0,0,184.7884163,2,13,29.14003137
